BlockLot,Height_Ft,Area_1000,Env_1000_Area_Height,Bldg_SqFt_1000,Res_Dummy,Historic,SDB_2016_5Plus,zp_OfficeComm,zp_DRMulti_RTO,zp_FBDMulti_RTO,zp_PDRInd,zp_Public,zp_Redev,zp_RH2,zp_RH3_RM1,DIST_SBayshore,DIST_BernalHts,DIST_Scentral,DIST_Central,DIST_BuenaVista,DIST_Northeast,DIST_WestAddition,DIST_SOMA,DIST_InnerSunset,DIST_Richmond,DIST_Ingleside,DIST_OuterSunset,DIST_Marina,DIST_Mission,SDB_2016_5Plus_EnvFull,Zoning_DR_EnvFull,fzp_expected_units_low,fzp_expected_units_high
2007008,40,3.0,12.1,0.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005612088704922228,0.011710436625616008
7079002,40,2.518817618210164,10.075270472840655,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.075270472840655,0,0.00024111853376436267,0.000503439254663857
6170044,40,3.0000205345990754,12.000082138396301,1.554,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.0000821383963,0,0.00032884441618845524,0.0006866033859410551
6592015,50,2.5,12.3,3.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.024783434287145963,0.05160477314584776
0606015,40,3.0,11.9,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.02150686326188446,0.044794913106107996
5326001,40,2.500008982075029,10.000035928300116,0.85,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.000035928300116,0,0.0003508379349708823,0.0007325204852541923
3084018,40,5.2,20.6,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.020401675123925867,0.04254045726187173
2124A014J,40,2.4,9.5,1.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.01185487102524009,0.024710436208590824
0078053,40,0.0,0.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0006867982500615989,0.0014272977985049413
7513045,40,6.5,25.8,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.05245251034422606,0.10921540518903228
3557058,40,1.9,7.4,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.014635969954627421,0.0304769783981142
1554004,40,3.0,12.1,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0046416140223195556,0.009686460916386195
2364017,40,3.0,12.0,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005542615745533913,0.011565501604989696
7258008,40,3.2,12.9,1.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.012614522452506906,0.02630356148302305
3525082,55,3.125593787598349,17.19076583179092,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.19076583179092,0,0.06203715993991376,0.12921762652765234
0944019A,40,2.6,10.5,3.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.01887787549104087,0.03931971171976259
3578049A,40,1.186123517345713,4.744494069382852,1.136,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.000238618708639599,0.0004981936072985474
5978027,40,2.993988840922306,11.975955363689224,1.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.975955363689224,0,0.00032840150926882457,0.0006856786198866351
6256016A,40,1.4340305356032488,5.736122142412995,0.85,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.090243997443141e-05,8.540208109344799e-05
2847025,40,2.6,10.5,3.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.020793996016125908,0.04329989493060193
5613054,40,1.6754101508524089,6.7016406034096345,1.183,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.925290631828013e-05,0.00010283737221977447
1523022,40,2.5,9.8,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.003755305332582185,0.007836851258435619
5988025,40,3.3750136701455924,13.50005468058237,1.768,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.50005468058237,0,0.00037055808772590683,0.0007736984953483682
0091046,40,1.4,5.4,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.008186396301158241,0.017057574043070175
1873026A,40,3.0,12.1,2.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005595343198016318,0.011675516754297918
1829047,50,2.5,12.5,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.5,0.0,0.022427614297053852,0.04677167390332146
7534020,40,1.2,4.9,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.009666764214103667,0.020129570403012904
0124019,65,1.1,6.9,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.010923463239152982,0.022758573003890604
4810031,40,3.5000100317375216,14.000040126950086,1.035,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.000040126950086,0,0.00049377023429517,0.001030951132989756
1653037,40,3.0,12.0,1.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004608455721987413,0.009617258050151614
6302022,40,2.641697477117651,10.566789908470604,1.125,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.566789908470604,0,0.00028926163116841985,0.0006039574019268281
3727004,55,3.9743508909333576,21.858929900133468,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.858929900133468,0,0.43611508919870684,0.8984181942408772
4996019,40,2.499983914469416,9.999935657877664,0.862,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999935657877664,0,0.00035082468429923806,0.0007324928194387893
2986001,40,4.2,16.7,2.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.021020378100779016,0.04381448191583847
2675014,40,5.6,22.4,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.02849953442668314,0.05940279189680104
0097002,65,2.1,13.9,3.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.022007214221051112,0.04585108982148751
6331025,40,2.649048406636262,10.596193626545048,1.253,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.596193626545048,0,0.0002899933148928898,0.0006054851075328987
4757046,40,2.5000215551436966,10.000086220574786,1.228,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.000086220574786,0,0.00035053484355064416,0.000731887670514766
7120044,40,1.9749874754801249,7.899949901920499,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,6.454740459185732e-05,0.00013477129634964047
6273025E,40,1.8986645161178881,7.5946580644715524,3.25,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7.055391580740565e-05,0.00014731232391814513
2114036,40,3.5,14.1,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.006552333237338392,0.013672376429750005
5376064,40,1.6663246995970658,6.665298798388262,1.422,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6.0923994665171347e-05,0.00012720565491136844
2829026,40,3.0,11.8,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02349025760319539,0.048913702714121314
2700053,40,2.4,9.6,2.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.019050761599416256,0.03966969031066866
1030047,50,3.0,15.1,3.3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.1,0.0,0.022419422060291874,0.04676431706933159
5745047,40,2.502033392345206,10.008133569380824,1.15,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.008133569380824,0,0.0003683944782845393,0.0007691761986042018
6149037,40,2.5000049161566316,10.000019664626526,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.000019664626526,0,0.00027360417409922293,0.0005712657674580507
0668004B,240,1.6,39.4,11.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1875689230437952,0.3890964529627432
1902003B,40,1.8,7.0,0.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0032243507334092213,0.006728104489221369
7116035,40,2.499975104081894,9.999900416327575,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.999900416327575,0,0.00023928909759973873,0.0004996195160576941
4645007,160,2.4999996134873084,39.999993815796934,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.07207733615568704,0.1501251785325606
2343020,85,3.0,25.2,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.033961495753009954,0.07078010153940928
5611066,40,1.7500030697443592,7.000012278977437,1.032,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6.726887206043943e-05,0.00014045328925915416
1796006,40,3.0,12.0,1.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005554094272462518,0.011589438145773791
2361034,50,2.4999966327698195,12.499983163849098,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.499983163849098,0,0.022871006047058398,0.04769520790051226
1181003,50,2.8,13.9,2.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.044870839485117296,0.09327644193037371
0115050,40,0.7237514387846311,2.8950057551385244,1.995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.00010489662769914819,0.00021900978453507229
6053015,40,2.0731563750488395,8.292625500195358,1.672,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.923575617583e-05,0.00012368105104129608
1625015,40,1.7,6.9,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0026279432511720634,0.005484205446840036
1770036,85,2.5,21.3,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.02871844883917036,0.059852871559083205
1771009,40,3.0,12.0,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.014991628283231044,0.03124867022146308
3519052,65,2.3955627270129978,15.571157725584484,4.266,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.571157725584484,0,0.12716431150925497,0.2640596087169146
2054015,40,3.0,12.0,1.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.015026095250570422,0.031320390559453765
5662009,40,1.7521822789773982,7.008729115909593,0.85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.157184550209603e-05,0.00010767918899075371
2617020,40,2.4,9.4,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.00467872315695727,0.00976238197078548
6545012,40,4.6,18.2,3.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.03646969129381466,0.0759393810811792
7037003,40,3.4782403241095263,13.912961296438107,0.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.912961296438109,0,0.0003340254662789309,0.0006974226349026717
1528016,40,3.0,12.0,1.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0046063373254055335,0.00961283954353311
1897030,40,1.8,7.0,0.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0032243507334092213,0.006728104489221369
6771038,40,2.8,11.4,1.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0111430421157393,0.023235271780290466
3601008,40,3.0,11.8,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.023511825273461826,0.04895849070120886
5726007,40,1.7500067056760258,7.000026822704103,0.605,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.1536205502505525e-05,0.00010760477402570289
7335006,45,437.1593721707467,1967.21717476836,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1967.21717476836,0,1.6613608910440019,3.466897714236174
2139007A,50,3.0,15.0,1.5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.0,0.0,0.02696157137832629,0.0562268937926487
5640006,40,1.750016855035709,7.000067420142836,0.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.151339864237351e-05,0.00010755715503754982
2750042,40,2.4,9.7,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.01923634602281406,0.04005620817003974
1846019,40,5.8,23.2,14.4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.2,0.0,0.10922701974641978,0.2273414618994709
5721068,40,2.5000569486366957,10.000227794546783,2.202,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.000227794546785,0,0.0003672097671488126,0.0007667026689964785
5678017,40,1.711422059961782,6.845688239847128,2.1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6.561001955303716e-05,0.00013698971151772388
1597021,40,2.8,11.1,3.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004243224426680004,0.0088550883588582
1933042,40,3.0,12.0,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.015036450760757498,0.03134193863731095
2196001B,40,2.3,9.4,1.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.004333565556714307,0.009042647194204292
6566009,50,2.9,14.4,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02918397690954045,0.06076673224533153
3729058,55,3.7897885379499368,20.84383695872465,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.84383695872465,0,0.38550359677862406,0.7949400567194608
6300017,40,2.000011331107326,8.000045324429305,1.032,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.7206126213222234e-05,0.00011944329236064337
0922007,40,2.8,11.3,2.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.02038136379383301,0.04245091204035824
3080015,40,5.9,23.6,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.023423972475502652,0.048842241765058234
1152038,40,3.1,12.4,1.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.03950189276212896,0.08212037582295442
6464010,40,2.500026203982675,10.0001048159307,1.19,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0001048159307,0,0.0002734869991213464,0.0005710211191468097
3603010,40,2.9,11.4,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02273317527885397,0.047337009664870706
2803041,40,1.9,7.7,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.015279231409136812,0.03181618172191238
3614039,40,4.409996741404055,17.63998696561622,3.156,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.63998696561622,0,0.0012155677997724215,0.002537946992665328
1447031,40,2.0,7.9,1.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.003014524056206916,0.0062909474564485195
6309D024,40,2.696884148088318,10.787536592353272,2.52,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.787536592353272,0,0.00038471699719100236,0.0008032568422346058
2003026,40,2.5,9.8,1.2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.8,0.0,0.01726991905149702,0.036016331165701784
5384C006C,40,2.4592480140512016,9.836992056204807,1.428,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.836992056204808,0,0.0003445792067676245,0.0007194528067561238
7126B028,40,1.87512275511679,7.500491020467161,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4.687784252363561e-05,9.78785158596349e-05
1563029,40,3.0,12.1,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004627762874739211,0.009657570414421897
1505029,40,3.0,11.9,1.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.00456996056756439,0.00953692368316167
2344A018C,85,1.6,13.8,2.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.018505358086734387,0.038567887034816485
2116001E,40,1.7,7.0,2.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.008688978331811927,0.018111574526587834
1227002,40,2.8,11.3,2.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.005632409947391214,0.011752284206969367
2104039,40,3.0,12.0,1.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005563038438342587,0.011608089658725217
0490015,65,2.8,18.5,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.07922071320009906,0.1644446669400221
5720046,40,2.4811164681356432,9.924465872542573,1.575,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.924465872542571,0,0.00036491428974574203,0.0007619098829043129
7527021,40,3.2,12.7,2.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.025322776131496194,0.05272931925629192
1428066,40,2.813480511734994,11.253922046939977,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.253922046939977,0,0.0009018667491778756,0.001882965919491991
6344041,40,2.500013754621614,10.000055018486457,1.344,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.000055018486457,0,0.000273388767991984,0.0005708160233531026
3004B021,40,2.8,11.0,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.010746260649777212,0.02240792630477964
6082033,40,3.304130517536661,13.216522070146643,1.125,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.216522070146643,0,0.00047449634789078257,0.0009907084421388605
3582038,50,2.5,12.7,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02572093725728735,0.053556110307514615
1100013,65,2.3,14.9,3.4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.9,0.0,0.18687159031206652,0.38689921630459284
6077004,40,2.500001667884926,10.000006671539705,1.19,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.000006671539705,0,0.0002734842767803277,0.000571015435098256
1551055,40,6.0,24.0,12.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.009147984195092482,0.019090748578724153
6190024,40,2.500026932462664,10.000107729850656,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.000107729850656,0,0.0002742366268848871,0.0005725862589963445
7041003,40,2.124994190924199,8.499976763696797,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6.081480205716354e-05,0.00012697801133522595
0590003,105,6.4,67.0,29.1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.0,0.0,0.49779746330430213,1.0342013680037856
7002048,40,2.1961221186133644,8.784488474453457,1.196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,5.4852240378477915e-05,0.000114528647925814
2665001B,40,4.4,17.6,3.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.022107695027517433,0.04608102772282279
5254006,40,2.50004214608299,10.00016858433196,1.919,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00016858433196,0,0.00034998111644758,0.0007307315615871764
3725074,160,2.673775825628319,42.780413210053105,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.34356480554003527,0.709505935942103
6092012,40,2.500012842225481,10.000051368901923,1.213,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.000051368901923,0,0.00035730532407763597,0.0007460235327761203
3521033,85,1.6,13.8,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.8,0.0,0.268573000352755,0.5534569366325355
2629A028,40,2.8,11.4,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.005703304541417516,0.011900179064616111
0098002,40,6.2,24.8,20.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.03703252890633024,0.07716517961411273
6524034,40,2.8083864566349983,11.233545826539993,3.63,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.233545826539991,0,0.0007559568733078656,0.0015783410478815956
5847031,40,2.1170069744371567,8.468027897748627,1.772,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6.0489894564488664e-05,0.00012629962405658364
5506003,40,2.1009379045832453,8.403751618332981,1.938,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8.075181658554751e-05,0.00016860485271100883
0804008,50,2.6,13.0,3.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.041821161065359165,0.08693816360200811
6909001,40,6.4,25.7,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.7,0.0,0.09751296579279037,0.20308507372478782
6545021,40,2.1,8.4,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.016652463953213716,0.03467577434145631
4624028,65,18.85000562520239,122.52503656381552,29.588,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122.52503656381552,0,0.017391009812788308,0.036308378542872104
1649011D,85,3.3,27.8,6.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.011443113130369751,0.02387941534611925
1503005,40,3.0,12.0,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004596816579092849,0.009592981346699008
6718003,40,2.2,9.0,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.01788558434364314,0.03724327979664105
0163006,65,3.4509594318006322,22.43123630670411,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.43123630670411,0,0.0506369937912164,0.10556804846790321
4645014,160,3.7500099579778654,60.00015932764585,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.10921407741545877,0.22746918482942108
6081018,40,2.4999994376678982,9.999997750671593,2.6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.999997750671591,0,0.00027259857187739975,0.0005691661810257003
