stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
5885,15885,Parnassus Ave & 4th Ave  , ,37.762727,-122.46074, ,https://SFMTA.com/15885
5887,15887,500 Parnassus Ave  , ,37.763308,-122.458746, ,https://SFMTA.com/15887
5889,15889,Parnassus Ave & Cole St  , ,37.764905,-122.450083, ,https://SFMTA.com/15889
5890,15890,Parnassus Ave & Cole St  , ,37.764789,-122.449854, ,https://SFMTA.com/15890
5891,15891,Parnassus Ave & Hillway Ave  , ,37.763807,-122.45697, ,https://SFMTA.com/15891
5892,15892,Parnassus Ave & Hillway Ave  , ,37.763718,-122.456741, ,https://SFMTA.com/15892
5893,15893,Parnassus Ave & Shrader St  , ,37.764771,-122.451103, ,https://SFMTA.com/15893
5894,15894,Parnassus Ave & Shrader St  , ,37.764602,-122.451298, ,https://SFMTA.com/15894
5895,15895,Parnassus Ave & Stanyan St  , ,37.764548,-122.452879, ,https://SFMTA.com/15895
5896,15896,Parnassus Ave & Stanyan St  , ,37.764432,-122.45265, ,https://SFMTA.com/15896
5897,15897,Parnassus Ave & Willard St  , ,37.764352,-122.454529, ,https://SFMTA.com/15897
5898,15898,Parnassus Ave & Willard St  , ,37.764236,-122.4543, ,https://SFMTA.com/15898
5899,15899,Paul Ave & Bay Shore Blvd  , ,37.723647,-122.400591, ,https://SFMTA.com/15899
5900,15900,Paul Ave & Carr St  , ,37.722485,-122.396343, ,https://SFMTA.com/15900
5901,15901,Paul Ave & Crane St  , ,37.723289,-122.39908, ,https://SFMTA.com/15901
5902,15902,Paul Ave & Gould St  , ,37.723012,-122.397946, ,https://SFMTA.com/15902
5903,15903,Paul Ave & Gould St  , ,37.722726,-122.397385, ,https://SFMTA.com/15903
5904,15904,Paul Ave & San Bruno Ave   , ,37.723879,-122.401576, ,https://SFMTA.com/15904
5905,15905,Paul Ave & Wheat St  , ,37.723397,-122.400202, ,https://SFMTA.com/15905
5906,15906,Persia Ave & Athens St   , ,37.72012,-122.42976, ,https://SFMTA.com/15906
5907,15907,Persia Ave & Athens St   , ,37.720112,-122.429467, ,https://SFMTA.com/15907
5908,15908,Persia Ave & Brazil Ave   , ,37.717782,-122.422504, ,https://SFMTA.com/15908
5909,15909,Persia Ave & Brazil Ave   , ,37.717791,-122.422779, ,https://SFMTA.com/15909
5910,15910,Persia Ave & Madrid St   , ,37.721638,-122.432673, ,https://SFMTA.com/15910
5911,15911,Persia Ave & Madrid St   , ,37.721612,-122.432959, ,https://SFMTA.com/15911
5912,15912,Persia Ave & Mission St   , ,37.723147,-122.435845, ,https://SFMTA.com/15912
5913,15913,Persia Ave & Mission St   , ,37.722941,-122.435765, ,https://SFMTA.com/15913
5914,15914,Persia Ave & Moscow St   , ,37.719728,-122.428676, ,https://SFMTA.com/15914
5915,15915,Persia Ave & Moscow St   , ,37.719702,-122.428963, ,https://SFMTA.com/15915
5916,15916,Persia Ave & Naples St   , ,37.72088,-122.43107, ,https://SFMTA.com/15916
5917,15917,Persia Ave & Naples St   , ,37.720853,-122.431356, ,https://SFMTA.com/15917
5918,15918,Persia Ave & Paris St   , ,37.722406,-122.434276, ,https://SFMTA.com/15918
5919,15919,Persia Ave & Paris St   , ,37.722379,-122.434563, ,https://SFMTA.com/15919
5920,15920,Persia Ave & Prague St   , ,37.718961,-122.427062, ,https://SFMTA.com/15920
5921,15921,Persia Ave & Prague St   , ,37.718934,-122.427348, ,https://SFMTA.com/15921
5922,15922,City College Bookstore, ,37.7241,-122.45226, ,https://SFMTA.com/15922
5923,15923,City College Bookstore, ,37.72385,-122.45243, ,https://SFMTA.com/15923
5924,15924,Frida Khalo Way & Judson Ave, ,37.726922,-122.45227, ,https://SFMTA.com/15924
5925,15925,Frida Khalo Way & Judson Ave, ,37.72685,-122.452442, ,https://SFMTA.com/15925
5926,15926,City College Terminal, ,37.723718,-122.45259, ,https://SFMTA.com/15926
5930,15930,Phelps St & Carroll Ave   , ,37.7291,-122.40088, ,https://SFMTA.com/15930
5931,15931,Phelps St & Carroll Ave   , ,37.72912,-122.40101, ,https://SFMTA.com/15931
5932,15932,Phelps St & Donner Ave   , ,37.72847,-122.40144, ,https://SFMTA.com/15932
5933,15933,Phelps St & Egbert Ave   , ,37.72808,-122.40193, ,https://SFMTA.com/15933
5940,15940,Phelps St & Williams Ave   , ,37.73019,-122.39988, ,https://SFMTA.com/15940
5944,15944,Pine St & Montgomery St  , ,37.791941,-122.402542, ,https://SFMTA.com/15944
5946,15946,Park Presidio Blvd & Balboa St, ,37.77724,-122.47192, ,https://SFMTA.com/15946
5947,15947,Park Presidio Blvd & Balboa St, ,37.77648,-122.47214, ,https://SFMTA.com/15947
5948,15948,Park Presidio & California Street, ,37.7841,-122.47274, ,https://SFMTA.com/15948
5949,15949,Park Presidio Blvd & California St, ,37.784497,-122.472528, ,https://SFMTA.com/15949
5950,15950,Park Presidio Blvd & Fulton St, ,37.773219,-122.471653, ,https://SFMTA.com/15950
5951,15951,Park Presidio Blvd & Fulton St, ,37.77327,-122.47191, ,https://SFMTA.com/15951
5952,15952,Park Presidio Blvd & Geary Blvd, ,37.78027,-122.47248, ,https://SFMTA.com/15952
5953,15953,Park Presidio Blvd & Geary Blvd, ,37.780776,-122.472217, ,https://SFMTA.com/15953
5954,15954,Plymouth Ave & Broad St  , ,37.71334,-122.45601, ,https://SFMTA.com/15954
5955,15955,Gilman Ave & Bill Walsh Way, ,37.717502,-122.38699, ,https://SFMTA.com/15955
5958,15958,Plymouth Ave & Grafton Ave , ,37.719881,-122.456015, ,https://SFMTA.com/15958
5960,15960,Plymouth Ave & Grafton Ave  , ,37.720113,-122.456221, ,https://SFMTA.com/15960
5961,15961,Plymouth Ave & Holloway Ave  , ,37.721934,-122.456232, ,https://SFMTA.com/15961
5962,15962,Plymouth Ave & Holloway Ave  , ,37.72177,-122.4561, ,https://SFMTA.com/15962
5963,15963,Plymouth Ave & Lakeview Ave  , ,37.71817,-122.45606, ,https://SFMTA.com/15963
5964,15964,Plymouth Ave & Lakeview Ave  , ,37.718454,-122.456209, ,https://SFMTA.com/15964
5965,15965,Plymouth Ave & Lobos St  , ,37.71501,-122.45613, ,https://SFMTA.com/15965
5966,15966,Plymouth Ave & Lobos St  , ,37.71484,-122.45605, ,https://SFMTA.com/15966
5967,15967,Plymouth Ave & Mangels Ave  , ,37.73209,-122.45765, ,https://SFMTA.com/15967
5968,15968,Plymouth Ave & Mangels Ave  , ,37.732239,-122.457768, ,https://SFMTA.com/15968
5971,15971,Plymouth Ave & Montana St  , ,37.71655,-122.45605, ,https://SFMTA.com/15971
5972,15972,Plymouth Ave & Montana St  , ,37.71666,-122.456129, ,https://SFMTA.com/15972
